EVENT,BOUT,DATE,OUTCOME,WEIGHTCLASS,METHOD,fighter1,fighter2,fighter1_win,f2_distance_landed_avg,f2_sig_str_landed_avg,f2_recent_avg_distance_landed,f1_sig_str_landed_peak,f1_recent_avg_sig_str_landed,f2_distance_landed_peak,f1_distance_landed_peak,f2_age_at_fight_valley,f2_recent_avg_sig_str_landed,f2_body_landed_peak,f1_distance_landed_avg,f2_sig_str_landed_dec_avg,f1_recent_avg_head_landed,f1_body_landed_avg,f1_sig_str_landed_avg,f1_age_at_fight_valley,f2_head_landed_avg,f1_head_landed_peak,f1_recent_avg_sig_str_per_min,f1_age_at_fight_peak,f2_sig_str_landed_peak,f1_recent_avg_distance_landed,f1_age_at_fight,f1_sig_str_per_min_peak,f2_body_landed_avg,f2_recent_avg_head_landed,f1_recent_avg_body_landed,ratio_HEIGHT,f1_distance_att,ratio_REACH
UFC Fight Night: Moreno vs. Erceg,Jose Daniel Medina vs. Ateba Gautier,2025-03-29,L/W,Middleweight Bout,KO/TKO ,Ateba Gautier,Jose Daniel Medina,0.0,23.5,24.5,23.5,28.0,28.0,30.0,26.0,33.27310061601643,24.5,6.0,26.0,32.0,24.0,3.0,28.0,22.967830253251197,13.0,24.0,7.9245283018867925,22.967830253251197,32.0,26.0,22.967830253251197,7.9245283018867925,5.5,13.0,3.0,1.0555555555555556,48,1.0945945945945945
UFC Fight Night: Moreno vs. Erceg,Loopy Godinez vs. Julia Polastri,2025-03-29,W/L,Women's Strawweight Bout,Decision - Unanimous ,Julia Polastri,Loopy Godinez,1.0,49.69230769230769,58.61538461538461,54.333333333333336,88.0,79.66666666666667,121.0,78.0,27.61122518822724,63.0,19.0,58.333333333333336,62.39251323355296,45.333333333333336,22.666666666666668,79.66666666666667,26.28062970568104,45.0,58.0,5.311111111111111,27.066392881587955,132.0,58.333333333333336,27.066392881587955,5.866666666666666,10.0,47.0,22.666666666666668,1.0,135,1.0491803278688525
UFC Fight Night: Moreno vs. Erceg,Manuel Torres vs. Drew Dober,2025-03-29,W/L,Lightweight Bout,KO/TKO ,Drew Dober,Manuel Torres,1.0,12.2,18.6,6.333333333333333,145.0,28.333333333333332,30.0,125.0,27.137577002053387,15.333333333333334,10.0,27.68,15.389769643946899,16.0,8.0,35.56,25.114305270362767,12.4,96.0,2.79765596160945,36.440793976728266,34.0,25.666666666666668,36.440793976728266,14.328358208955224,5.0,10.666666666666666,8.333333333333334,0.9714285714285714,9,0.958904109589041
UFC Fight Night: Moreno vs. Erceg,MarQuel Mederos vs. Austin Hubbard,2025-03-29,W/L,Lightweight Bout,Decision - Split ,Austin Hubbard,MarQuel Mederos,1.0,43.5,52.0,43.5,88.0,59.0,55.0,85.0,27.175906913073238,52.0,18.0,43.36363636363637,59.99999999999999,34.333333333333336,13.272727272727273,49.72727272727273,27.4031485284052,24.5,55.0,3.9333333333333336,33.267624914442166,60.0,55.666666666666664,33.267624914442166,5.866666666666666,12.5,24.5,17.666666666666668,1.0,60,1.0289855072463767
UFC Fight Night: Moreno vs. Erceg,Rafa Garcia vs. Vinc Pichel,2025-03-29,W/L,Lightweight Bout,Decision - Unanimous ,Rafa Garcia,Vinc Pichel,1.0,31.583333333333332,47.25,62.333333333333336,141.0,70.0,74.0,138.0,30.06160164271047,69.33333333333333,27.0,46.111111111111114,59.16947800125209,61.0,8.0,54.111111111111114,26.60369609856263,21.583333333333332,130.0,4.804311774461028,30.647501711156742,79.0,67.0,30.647501711156742,9.4,12.0,30.0,6.0,0.9571428571428572,114,0.9722222222222222
UFC Fight Night: Moreno vs. Erceg,Raul Rosas Jr. vs. Vince Morales,2025-03-29,W/L,Bantamweight Bout,Decision - Unanimous ,Raul Rosas Jr.,Vince Morales,1.0,40.54545454545455,44.90909090909091,28.666666666666668,41.0,21.333333333333332,69.0,27.0,28.032854209445585,32.0,26.0,9.333333333333334,42.30683153710723,11.666666666666666,2.1666666666666665,14.5,18.171115674195757,29.636363636363637,21.0,1.4913021618903972,20.470910335386723,76.0,15.0,20.470910335386723,20.0,11.363636363636363,23.333333333333332,4.0,1.0298507462686568,34,0.9571428571428572
UFC Fight Night: Moreno vs. Erceg,Ronaldo Rodriguez vs. Kevin Borjas,2025-03-29,L/W,Flyweight Bout,Decision - Unanimous ,Kevin Borjas,Ronaldo Rodriguez,0.0,28.666666666666668,43.333333333333336,28.666666666666668,83.0,58.666666666666664,63.0,78.0,24.802190280629706,43.333333333333336,11.0,56.333333333333336,33.255424169122755,46.0,6.666666666666667,58.666666666666664,25.930184804928132,26.333333333333332,72.0,4.422503516174403,27.310061601642712,64.0,56.333333333333336,27.310061601642712,5.533333333333333,6.333333333333333,26.333333333333332,6.666666666666667,0.9848484848484849,135,1.0461538461538462
UFC Fight Night: Emmett vs. Murphy,Brad Tavares vs. Gerald Meerschaert,2025-04-05,W/L,Middleweight Bout,Decision - Unanimous ,Brad Tavares,Gerald Meerschaert,1.0,21.434782608695652,26.82608695652174,26.0,116.0,49.666666666666664,81.0,113.0,28.97741273100616,29.666666666666668,20.0,37.57692307692308,28.334508716725274,37.333333333333336,7.230769230769231,44.34615384615385,22.494182067077343,19.652173913043477,86.0,3.618659881255301,37.28952772073922,86.0,47.666666666666664,37.28952772073922,7.733333333333333,4.608695652173913,21.666666666666668,6.0,1.0,105,0.961038961038961
UFC Fight Night: Emmett vs. Murphy,Cortavious Romious vs. ChangHo Lee,2025-04-05,L/W,Bantamweight Bout,KO/TKO ,ChangHo Lee,Cortavious Romious,0.0,12.5,14.0,12.5,84.0,64.0,14.0,18.0,30.84188911704312,14.0,3.0,12.5,17.0,35.0,28.0,64.0,30.12183436002738,9.5,42.0,5.3,30.90759753593429,17.0,12.5,30.90759753593429,5.6,2.0,9.5,28.0,1.0625,24,1.0147058823529411
UFC Fight Night: Emmett vs. Murphy,Diana Belbita vs. Dione Barbosa,2025-04-05,L/W,Women's Flyweight Bout,Submission ,Diana Belbita,Dione Barbosa,0.0,25.666666666666668,29.0,25.666666666666668,117.0,49.333333333333336,33.0,101.0,31.98904859685147,29.0,14.0,58.0,29.56196990561788,24.0,18.375,70.125,23.310061601642712,21.0,71.0,5.720826999087869,28.774811772758383,39.0,43.0,28.774811772758383,7.8,5.666666666666667,21.0,17.333333333333332,1.0151515151515151,69,1.0303030303030303
UFC Fight Night: Emmett vs. Murphy,Josh Emmett vs. Lerone Murphy,2025-04-05,L/W,Featherweight Bout,Decision - Unanimous ,Josh Emmett,Lerone Murphy,0.0,53.55555555555556,67.77777777777777,105.66666666666667,127.0,43.333333333333336,205.0,111.0,28.128678986995208,118.66666666666667,27.0,43.4,92.29168056031244,24.333333333333332,10.866666666666667,51.46666666666667,31.17864476386037,44.44444444444444,98.0,2.048547008547008,40.087611225188226,220.0,43.0,40.087611225188226,8.466666666666667,13.777777777777779,81.66666666666667,11.0,0.9565217391304348,133,0.958904109589041
UFC Fight Night: Emmett vs. Murphy,Loma Lookboonmee vs. Istela Nunes,2025-04-05,W/L,Women's Strawweight Bout,Decision - Unanimous ,Istela Nunes,Loma Lookboonmee,1.0,29.88888888888889,54.0,29.0,89.0,24.666666666666668,47.0,83.0,23.770020533880903,35.666666666666664,54.0,40.0,48.9708113830389,9.333333333333334,13.2,45.0,29.232032854209447,19.555555555555557,52.0,3.295151906916613,32.70088980150582,99.0,21.0,32.70088980150582,5.933333333333334,24.444444444444443,10.666666666666666,8.0,1.0491803278688525,58,1.0819672131147542
UFC Fight Night: Emmett vs. Murphy,Martin Buday vs. Uran Satybaldiev,2025-04-05,W/L,Heavyweight Bout,Decision - Unanimous ,Martin Buday,Uran Satybaldiev,1.0,32.0,36.0,32.0,98.0,40.0,32.0,72.0,30.652977412731005,36.0,6.0,38.285714285714285,,20.333333333333332,12.428571428571429,54.57142857142857,30.428473648186174,19.0,66.0,2.9383270911360797,33.399041752224505,36.0,26.666666666666668,33.399041752224505,10.0398406374502,6.0,19.0,9.333333333333334,1.0,93,0.9746835443037974
UFC Fight Night: Emmett vs. Murphy,Ode Osbourne vs. Luis Gurule,2025-04-05,W/L,Flyweight Bout,KO/TKO ,Luis Gurule,Ode Osbourne,1.0,18.09090909090909,21.818181818181817,12.0,12.0,12.0,77.0,11.0,28.024640657084188,18.333333333333332,15.0,11.0,22.24942984845166,3.0,0.0,12.0,31.38398357289528,14.363636363636363,3.0,1.7391304347826086,31.38398357289528,79.0,11.0,31.38398357289528,1.7391304347826086,4.363636363636363,13.0,0.0,0.9701492537313433,32,0.8767123287671232
UFC Fight Night: Emmett vs. Murphy,Pat Sabatini vs. Joanderson Brito,2025-04-05,W/L,Featherweight Bout,Decision - Unanimous ,Joanderson Brito,Pat Sabatini,1.0,5.222222222222222,15.666666666666666,2.6666666666666665,40.0,20.666666666666668,13.0,39.0,30.455852156057496,11.333333333333334,7.0,12.375,12.14100420834873,5.0,2.375,18.75,26.926762491444215,12.222222222222221,24.0,1.8761596548004318,30.146475017111566,36.0,15.333333333333334,30.146475017111566,20.48780487804878,2.5555555555555554,9.0,3.3333333333333335,1.0,9,1.0285714285714285
UFC Fight Night: Emmett vs. Murphy,Rhys McKee vs. Daniel Frunza,2025-04-05,W/L,Welterweight Bout,TKO - Doctor's Stoppage ,Daniel Frunza,Rhys McKee,1.0,50.6,54.8,45.333333333333336,43.0,43.0,117.0,37.0,24.87337440109514,50.0,36.0,37.0,53.306158445376155,31.0,3.0,43.0,30.978781656399725,36.6,31.0,8.6,30.978781656399725,124.0,37.0,30.978781656399725,8.6,13.2,34.0,3.0,0.9864864864864865,107,0.9358974358974359
UFC Fight Night: Emmett vs. Murphy,Torrez Finney vs. Robert Valentin,2025-04-05,W/L,Middleweight Bout,Decision - Split ,Robert Valentin,Torrez Finney,1.0,1.0,4.0,1.0,23.0,12.0,1.0,5.0,26.4476386036961,4.0,2.0,3.0,,9.5,2.0,12.0,29.401779603011637,2.0,18.0,0.8400162999185005,30.015058179329227,4.0,3.0,30.015058179329227,1.5333333333333334,2.0,2.0,2.0,1.088235294117647,19,1.0266666666666666
UFC Fight Night: Emmett vs. Murphy,Vanessa Demopoulos vs. Talita Alencar,2025-04-05,L/W,Women's Strawweight Bout,Decision - Unanimous ,Talita Alencar,Vanessa Demopoulos,0.0,34.111111111111114,46.111111111111114,39.0,45.0,40.666666666666664,106.0,36.0,32.930869267624914,40.333333333333336,25.0,23.333333333333332,49.967849361230016,26.666666666666668,10.666666666666666,40.666666666666664,33.14442162902122,30.444444444444443,39.0,2.711111111111111,34.46680355920602,109.0,23.333333333333332,34.46680355920602,3.0,10.88888888888889,28.333333333333332,10.666666666666666,0.9838709677419355,39,0.9830508474576272
UFC Fight Night: Emmett vs. Murphy,Victor Henry vs. Pedro Falcao,2025-04-05,W/L,Bantamweight Bout,Decision - Unanimous ,Pedro Falcao,Victor Henry,1.0,72.42857142857143,88.71428571428571,56.0,57.0,49.5,163.0,55.0,34.72142368240931,68.66666666666667,64.0,45.5,75.92060953714115,30.5,8.5,49.5,31.685147159479808,50.857142857142854,34.0,3.3,32.681724845995895,181.0,45.5,32.681724845995895,3.8,28.571428571428573,45.333333333333336,8.5,0.9850746268656716,114,0.9705882352941176
UFC 314: Volkanovski vs. Lopes,Alexander Volkanovski vs. Diego Lopes,2025-04-12,W/L,UFC Featherweight Title Bout,Decision - Unanimous ,Alexander Volkanovski,Diego Lopes,1.0,29.428571428571427,42.0,57.333333333333336,214.0,69.66666666666667,75.0,175.0,28.347707049965777,72.66666666666667,13.0,76.41176470588235,44.147286470331125,52.333333333333336,10.882352941176471,101.0,28.15879534565366,31.0,152.0,4.3727116935483865,36.53388090349076,106.0,63.0,36.53388090349076,8.761904761904763,5.142857142857143,52.0,6.666666666666667,0.9295774647887324,237,0.9861111111111112
UFC 314: Volkanovski vs. Lopes,Bryce Mitchell vs. Jean Silva,2025-04-12,L/W,Featherweight Bout,Submission ,Bryce Mitchell,Jean Silva,0.0,23.8,31.4,27.333333333333332,46.0,20.666666666666668,48.0,35.0,27.044490075290895,32.666666666666664,15.0,15.545454545454545,31.711962530025374,7.0,7.545454545454546,27.454545454545453,23.753593429158112,21.8,29.0,2.1671549766434866,30.521560574948666,53.0,17.333333333333332,30.521560574948666,4.408163265306123,8.6,19.666666666666668,5.666666666666667,1.044776119402985,61,1.0144927536231885
UFC 314: Volkanovski vs. Lopes,Dan Ige vs. Sean Woodson,2025-04-12,W/L,Featherweight Bout,KO/TKO ,Dan Ige,Sean Woodson,1.0,67.3,72.1,61.666666666666664,88.0,44.0,104.0,82.0,27.362080766598222,63.333333333333336,19.0,36.05263157894737,69.33687097308392,32.333333333333336,10.157894736842104,46.26315789473684,26.458590006844627,51.2,61.0,3.2650793650793655,33.68377823408624,111.0,32.333333333333336,33.68377823408624,30.0,10.9,44.0,6.666666666666667,0.9054054054054054,104,0.9102564102564102
UFC 314: Volkanovski vs. Lopes,Darren Elkins vs. Julian Erosa,2025-04-12,L/W,Featherweight Bout,KO/TKO ,Darren Elkins,Julian Erosa,0.0,37.0625,48.0625,19.666666666666668,121.0,21.0,141.0,103.0,26.362765229295004,31.0,30.0,22.833333333333332,41.42321884358077,16.333333333333332,7.833333333333333,39.666666666666664,25.845311430527037,31.9375,101.0,2.182371414245375,40.90622861054072,155.0,17.0,40.90622861054072,8.066666666666666,11.75,27.0,4.333333333333333,0.958904109589041,29,0.9594594594594594
UFC 314: Volkanovski vs. Lopes,Jim Miller vs. Chase Hooper,2025-04-12,L/W,Lightweight Bout,Decision - Unanimous ,Chase Hooper,Jim Miller,0.0,20.347826086956523,28.543478260869566,23.666666666666668,149.0,30.0,67.0,97.0,25.136208076659823,26.666666666666668,25.0,25.181818181818183,35.27399565974267,25.333333333333332,7.363636363636363,42.81818181818182,20.251882272416154,16.73913043478261,110.0,3.6834841628959274,25.579739904175224,91.0,9.0,25.579739904175224,9.933333333333334,5.717391304347826,15.0,4.333333333333333,1.0735294117647058,41,1.0422535211267605
UFC 314: Volkanovski vs. Lopes,Michael Chandler vs. Paddy Pimblett,2025-04-12,L/W,Lightweight Bout,KO/TKO ,Michael Chandler,Paddy Pimblett,0.0,31.857142857142858,46.285714285714285,39.0,103.0,46.0,66.0,99.0,26.6694045174538,64.66666666666667,13.0,33.142857142857146,42.75351930084925,32.333333333333336,10.428571428571429,45.0,34.75154004106776,30.428571428571427,64.0,2.593987011153466,38.9678302532512,106.0,31.666666666666668,38.9678302532512,6.866666666666666,5.571428571428571,45.333333333333336,9.666666666666666,0.9714285714285714,24,0.9726027397260274
UFC 314: Volkanovski vs. Lopes,Nikita Krylov vs. Dominick Reyes,2025-04-12,L/W,Light Heavyweight Bout,KO/TKO ,Dominick Reyes,Nikita Krylov,0.0,14.894736842105264,28.94736842105263,15.0,121.0,49.666666666666664,50.0,109.0,21.4839151266256,22.666666666666668,22.0,30.846153846153847,30.10579022484122,43.333333333333336,10.23076923076923,42.23076923076923,27.496235455167692,18.63157894736842,110.0,8.57413727720895,35.29363449691992,60.0,23.333333333333332,35.29363449691992,26.896551724137932,6.7894736842105265,15.666666666666666,4.0,1.0133333333333334,15,1.0
UFC 314: Volkanovski vs. Lopes,Nora Cornolle vs. Hailey Cowan,2025-04-12,W/L,Women's Bantamweight Bout,Submission ,Hailey Cowan,Nora Cornolle,1.0,20.5,34.5,21.666666666666668,63.0,33.0,41.0,43.0,33.738535249828885,32.666666666666664,17.0,22.5,44.478285625668164,20.0,11.0,33.0,31.208761122518823,12.25,38.0,2.318446601941748,33.163586584531146,54.0,22.5,33.163586584531146,4.2,12.0,12.333333333333334,11.0,1.0149253731343284,6,1.0
UFC 314: Volkanovski vs. Lopes,Sedriques Dumas vs. Michal Oleksiejczuk,2025-04-12,L/W,Middleweight Bout,KO/TKO ,Michal Oleksiejczuk,Sedriques Dumas,0.0,16.166666666666668,20.666666666666668,14.666666666666666,77.0,39.666666666666664,40.0,72.0,27.59479808350445,17.666666666666668,9.0,25.6875,25.651241497452908,25.666666666666668,9.4375,32.875,22.85284052019165,10.166666666666666,59.0,7.436907409738834,30.135523613963038,49.0,30.333333333333332,30.135523613963038,12.071005917159765,3.3333333333333335,9.666666666666666,9.333333333333334,0.972972972972973,27,0.9367088607594937
UFC 314: Volkanovski vs. Lopes,Sumudaerji vs. Mitch Raposo,2025-04-12,W/L,Flyweight Bout,Decision - Split ,Mitch Raposo,Sumudaerji,1.0,34.875,44.75,39.0,32.0,20.5,68.0,32.0,22.844626967830255,43.333333333333336,10.0,20.0,48.44824311286019,14.0,6.0,20.5,25.626283367556468,28.375,20.0,1.3666666666666667,26.48870636550308,93.0,20.0,26.48870636550308,2.1333333333333333,5.5,24.0,6.0,0.9558823529411765,25,0.8888888888888888
UFC 314: Volkanovski vs. Lopes,Tresean Gore vs. Marco Tulio,2025-04-12,L/W,Middleweight Bout,KO/TKO ,Marco Tulio,Tresean Gore,0.0,15.4,19.0,9.0,127.0,78.0,42.0,118.0,27.627652292950035,10.0,15.0,67.5,12.711917364241492,47.0,22.5,78.0,30.581793292265573,10.0,74.0,12.409712482468443,30.830937713894592,57.0,67.5,30.830937713894592,15.362903225806454,4.2,5.666666666666667,22.5,1.0,161,0.9866666666666667
UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,2025-04-12,W/L,Featherweight Bout,Decision - Unanimous ,Patricio Freire,Yair Rodriguez,1.0,48.0625,61.5,38.333333333333336,17.0,17.0,152.0,17.0,22.10814510609172,55.0,24.0,17.0,59.697567226366736,8.0,2.0,17.0,37.765913757700204,34.0,8.0,1.1333333333333333,37.765913757700204,159.0,17.0,37.765913757700204,1.1333333333333333,12.0625,29.0,2.0,0.9295774647887324,50,0.9436619718309859
UFC 314: Volkanovski vs. Lopes,Yan Xiaonan vs. Virna Jandiroba,2025-04-12,L/W,Women's Strawweight Bout,Decision - Unanimous ,Virna Jandiroba,Yan Xiaonan,0.0,61.0,70.46153846153847,37.666666666666664,63.0,14.333333333333334,146.0,46.0,28.4435318275154,46.0,25.0,18.363636363636363,63.454730710249365,13.333333333333334,3.1818181818181817,23.727272727272727,30.90759753593429,46.07692307692308,46.0,0.9791383219954648,36.86789869952088,150.0,13.333333333333334,36.86789869952088,4.2,9.307692307692308,26.333333333333332,1.0,0.9692307692307692,16,1.0158730158730158
UFC Fight Night: Machado Garry vs. Prates,Anthony Smith vs. Zhang Mingyang,2025-04-26,L/W,Light Heavyweight Bout,KO/TKO ,Anthony Smith,Zhang Mingyang,0.0,21.333333333333332,32.333333333333336,21.333333333333332,91.0,27.333333333333332,35.0,90.0,25.505817932922657,32.333333333333336,6.0,29.56,17.0,16.333333333333332,6.2,33.6,24.867898699520875,21.333333333333332,63.0,2.6731021503111,36.7501711156742,63.0,26.666666666666668,36.7501711156742,15.50561797752809,3.3333333333333335,21.333333333333332,3.6666666666666665,1.027027027027027,21,1.0133333333333334
UFC Fight Night: Machado Garry vs. Prates,Chelsea Chandler vs. Joselyne Edwards,2025-04-26,L/W,Women's Bantamweight Bout,KO/TKO ,Chelsea Chandler,Joselyne Edwards,0.0,54.1,63.3,37.333333333333336,58.0,41.333333333333336,152.0,43.0,25.300479123887747,46.0,65.0,22.2,62.25691822735286,26.666666666666668,10.0,36.8,31.854893908281998,23.4,43.0,3.8578366445916115,34.42299794661191,164.0,27.0,34.42299794661191,8.941176470588236,20.1,23.666666666666668,13.333333333333334,1.0,21,0.9714285714285714
UFC Fight Night: Machado Garry vs. Prates,Chris Gutierrez vs. John Castaneda,2025-04-26,W/L,Featherweight Bout,Decision - Split ,Chris Gutierrez,John Castaneda,1.0,52.0,58.0,68.0,110.0,64.0,109.0,110.0,28.602327173169062,70.66666666666667,30.0,58.714285714285715,65.53176958782956,17.0,7.214285714285714,61.714285714285715,27.60848733744011,32.75,57.0,3.4933333333333336,34.012320328542096,111.0,63.0,34.012320328542096,7.333333333333333,9.375,29.666666666666668,4.0,1.0454545454545454,81,0.9436619718309859
UFC Fight Night: Machado Garry vs. Prates,Da'Mon Blackshear vs. Alatengheili,2025-04-26,W/L,Bantamweight Bout,Decision - Unanimous ,Alatengheili,Da'Mon Blackshear,1.0,34.666666666666664,45.111111111111114,51.0,61.0,39.0,123.0,60.0,28.00273785078713,52.666666666666664,37.0,36.111111111111114,29.49213962388554,24.333333333333332,7.888888888888889,37.77777777777778,27.71252566735113,25.666666666666668,35.0,2.6,33.36618754277892,125.0,37.666666666666664,33.36618754277892,11.48936170212766,10.555555555555555,33.666666666666664,10.666666666666666,0.9285714285714286,189,0.9166666666666666
UFC Fight Night: Machado Garry vs. Prates,Evan Elder vs. Gauge Young,2025-04-26,W/L,Lightweight Bout,Decision - Unanimous ,Evan Elder,Gauge Young,1.0,81.0,81.0,81.0,115.0,85.33333333333333,81.0,115.0,24.78302532511978,81.0,33.0,65.2,,41.666666666666664,26.8,70.6,25.032169746748803,33.0,61.0,6.905637657361795,28.041067761806982,81.0,80.0,28.041067761806982,7.666666666666667,33.0,33.0,29.0,1.0144927536231885,210,1.0285714285714285
UFC Fight Night: Machado Garry vs. Prates,Giga Chikadze vs. David Onama,2025-04-26,L/W,Featherweight Bout,Decision - Unanimous ,David Onama,Giga Chikadze,0.0,47.81818181818182,52.45454545454545,47.666666666666664,121.0,76.0,127.0,85.0,31.091033538672143,48.666666666666664,27.0,50.125,53.82075658666373,56.666666666666664,7.375,63.375,27.378507871321013,30.727272727272727,91.0,5.066666666666666,30.885694729637233,128.0,59.0,30.885694729637233,8.181818181818182,13.090909090909092,23.333333333333332,8.333333333333334,0.9861111111111112,75,1.0
UFC Fight Night: Machado Garry vs. Prates,Ian Machado Garry vs. Carlos Prates,2025-04-26,W/L,Welterweight Bout,Decision - Unanimous ,Carlos Prates,Ian Machado Garry,1.0,63.8,70.3,54.666666666666664,63.0,43.333333333333336,120.0,55.0,23.969883641341546,62.333333333333336,36.0,33.4,58.822006109207194,30.333333333333332,8.0,36.4,30.483230663928815,40.2,44.0,3.6971065020995035,31.690622861054074,127.0,38.333333333333336,31.690622861054074,6.088560885608856,13.8,36.333333333333336,6.0,0.9733333333333334,114,1.054054054054054
UFC Fight Night: Machado Garry vs. Prates,Ikram Aliskerov vs. Andre Muniz,2025-04-26,W/L,Middleweight Bout,KO/TKO ,Andre Muniz,Ikram Aliskerov,1.0,18.75,23.75,18.666666666666668,43.0,18.0,26.0,43.0,30.409308692676248,25.0,10.0,14.666666666666666,15.444171391674793,10.333333333333334,3.7777777777777777,17.22222222222222,29.744010951403148,15.5,25.0,2.2271326921573227,35.186858316221766,44.0,14.666666666666666,35.186858316221766,3.265306122448979,5.75,16.333333333333332,3.6666666666666665,1.0138888888888888,36,1.0263157894736843
UFC Fight Night: Machado Garry vs. Prates,Jaqueline Amorim vs. Polyana Viana,2025-04-26,W/L,Women's Strawweight Bout,Submission ,Jaqueline Amorim,Polyana Viana,1.0,15.818181818181818,19.818181818181817,6.333333333333333,86.0,3.6666666666666665,65.0,11.0,25.639972621492127,7.333333333333333,28.0,4.2,15.877592933947014,2.3333333333333335,2.4,21.8,27.789185489390828,10.0,76.0,1.097951123274211,29.83983572895277,77.0,1.3333333333333333,29.83983572895277,6.285018270401949,6.0,4.0,1.0,0.9692307692307692,3,1.0149253731343284
